cell_id, m_id,x r,y r,z r,x r+,y r+,z r+,x NL,y NL,z NL,label,t,dx,dy,dz,speed
3224641,3246340,1686.0,545.9,2004.4,1745.4,569.3,1978.3,1744.1,547.5,1949.6,0,184,-0.01182,-2.08223,-4.03866,4.54385
3224642,3246341,1664.4,543.0,1995.0,1724.9,566.9,1966.5,1723.1,544.9,1937.6,0,184,-0.01963,-2.39128,-4.01649,4.67449
3224602,3246970,1661.8,594.3,1956.1,1726.3,619.7,1929.8,1723.7,603.1,1902.3,-1,184,0.13078,-1.72097,-3.67662,4.06157
3223878,3246342,1680.0,497.2,2006.3,1739.4,520.6,1977.5,1738.0,498.0,1950.7,-1,184,0.4922,-1.6878,-3.90278,4.28049
3223880,3246344,1674.6,507.8,2016.3,1733.0,530.8,1987.3,1731.2,507.8,1958.8,-1,184,0.41341,-2.06125,-3.41975,4.01427
3224605,3247014,1677.9,501.9,2024.4,1735.5,524.5,1995.5,1734.3,501.2,1967.0,-1,184,0.63191,-1.92095,-3.35763,3.91957
3224604,3247013,1687.0,499.9,2017.9,1745.1,522.8,1989.8,1743.8,500.1,1962.4,-1,184,0.25456,-1.35211,-3.90692,4.1421
3223867,3246328,1705.4,518.8,2007.2,1764.5,542.1,1982.0,1764.5,522.6,1957.0,-1,184,0.64268,-1.43044,-3.62965,3.95393
3224607,3246346,1696.0,530.2,2044.2,1751.2,552.0,2018.2,1750.7,526.7,1987.3,-1,184,0.20925,-1.68315,-3.63989,4.01567
3223870,3246331,1710.0,493.8,2000.9,1769.8,517.4,1975.1,1769.3,496.7,1949.8,-1,184,0.7843,-1.37019,-3.66616,3.99165
3227184,3249564,1671.4,581.1,1968.4,1734.6,606.0,1942.4,1732.3,587.6,1914.3,0,184,0.15907,-1.25762,-3.92496,4.12458
3227188,3249565,1681.3,579.0,1982.4,1743.0,603.3,1957.4,1741.7,584.1,1928.4,-1,184,0.62529,-1.62564,-3.98543,4.3494
3223875,3246336,1696.3,510.6,1973.5,1759.1,535.3,1947.2,1758.6,515.6,1921.1,-1,184,0.55977,-1.37554,-3.66864,3.95783
3223876,3246338,1684.1,527.5,1985.9,1745.5,551.7,1959.0,1744.6,531.9,1932.5,-1,184,0.50429,-1.87164,-3.57005,4.06234
3223877,3246337,1682.7,502.7,1979.2,1744.9,527.3,1951.1,1743.4,506.3,1923.5,-1,184,0.69008,-1.649,-3.60683,4.0255
3227195,3249571,1662.1,511.1,1969.6,1725.5,536.1,1939.8,1723.3,514.4,1910.5,-1,184,0.11759,-1.81796,-3.20348,3.68526
3227247,3249607,1698.8,545.9,1973.8,1761.4,570.6,1949.2,1761.2,553.5,1924.2,-1,184,0.43664,-1.56432,-3.38312,3.75277
3227182,3249559,1678.8,558.8,1950.9,1743.9,584.5,1924.9,1743.2,568.1,1901.1,-1,184,0.01588,-1.35558,-4.25849,4.46907
3227185,3249561,1683.1,561.5,1964.9,1746.7,586.6,1939.4,1746.1,570.1,1914.1,0,184,0.81753,-1.68271,-3.73303,4.17557
3227206,3249579,1695.4,593.5,1935.3,1761.9,619.8,1912.7,1761.4,606.9,1891.0,-1,184,0.66976,-2.24575,-3.62911,4.32
3227248,3249608,1711.3,559.9,1976.5,1773.4,584.4,1953.8,1774.5,568.0,1929.9,-1,184,0.21072,-1.4576,-3.45384,3.75473
3221328,3243712,1706.9,595.5,1958.8,1770.9,620.8,1937.3,1771.1,606.2,1913.8,0,184,0.2816,-1.54788,-3.89222,4.19817
3223868,3246329,1707.8,512.1,1999.7,1767.7,535.7,1974.5,1768.2,516.4,1950.0,-1,184,0.46341,-1.28129,-3.48481,3.7417
3223865,3246326,1716.9,511.6,2031.8,1773.4,533.9,2007.4,1774.4,512.7,1983.2,-1,184,0.66233,-1.5184,-3.83348,4.1761
3223869,3246330,1726.9,511.3,2002.0,1786.5,534.8,1978.7,1787.1,517.0,1955.6,-1,184,0.79834,-1.49577,-3.58313,3.96402
3223846,3246309,1722.3,544.8,1986.2,1783.5,568.9,1964.0,1783.8,552.5,1940.9,-1,184,0.3491,-1.67977,-4.35718,4.68279
3223872,3246333,1729.2,499.8,2046.2,1784.1,521.5,2022.4,1785.6,501.5,2000.2,-1,184,0.45769,-1.8378,-3.73189,4.18497
3223845,3246308,1743.5,522.8,2018.6,1801.2,545.6,1997.4,1802.4,528.2,1976.2,-1,184,0.04415,-1.62295,-3.88013,4.20611
3223843,3246306,1752.7,533.4,2011.5,1811.0,556.4,1991.9,1812.5,539.6,1970.4,-1,184,0.06901,-1.5332,-3.85953,4.15348
3227251,3249611,1733.5,472.0,2077.1,1785.2,492.4,2052.4,1785.9,472.1,2031.9,-1,184,0.10793,-2.05213,-3.75472,4.28028
3227250,3249610,1740.1,478.5,2070.1,1792.6,499.2,2046.5,1793.5,479.3,2026.0,-1,184,0.20187,-1.89107,-3.63579,4.10315
3221380,3243756,1751.9,529.7,2076.9,1803.4,550.1,2056.6,1806.0,525.7,2029.1,-1,184,0.44654,-2.0128,-3.60167,4.15004
3221375,3243752,1751.2,497.0,2068.5,1803.6,517.7,2046.8,1805.3,496.4,2024.6,-1,184,0.29724,-1.74133,-4.11735,4.48031
3227220,3247043,1754.2,435.5,2099.5,1803.6,454.9,2075.4,1804.2,433.2,2054.7,-1,184,0.33112,-2.25936,-3.87179,4.49501
3227249,3249609,1739.4,492.6,2075.9,1791.2,513.0,2052.7,1792.5,491.3,2030.6,-1,184,0.05657,-1.79533,-3.95965,4.34802
3227219,3247045,1714.8,458.7,2123.9,1761.7,477.1,2096.4,1761.3,448.6,2069.6,-1,184,0.17171,-2.27653,-3.34776,4.0521
3214307,3236422,1663.6,682.3,2084.2,1714.3,702.2,2060.9,1707.7,671.7,2014.3,-1,184,-1.23458,-0.41542,-2.44044,2.76631
3214306,3236421,1652.3,664.7,2064.2,1705.2,685.6,2039.1,1698.0,653.4,1992.0,-1,184,-1.12066,-1.31136,-3.13393,3.5773
3224629,3243762,1694.6,542.0,2066.7,1747.4,562.8,2040.9,1745.7,532.7,2005.3,-1,184,-0.09352,-1.0803,-4.41566,4.54685
3224616,3246348,1663.2,532.6,2044.1,1718.6,554.4,2014.8,1714.4,525.6,1979.0,0,184,0.27772,-2.06772,-3.92808,4.44774
3224612,3247027,1661.6,515.6,2045.6,1717.0,537.4,2015.4,1713.1,508.7,1980.7,0,184,-0.13406,-2.73081,-2.94591,4.01916
3234012,3256097,1688.3,543.8,2117.8,1735.8,562.5,2091.1,1731.8,521.4,2049.2,-1,184,-0.85473,-1.53676,-4.28619,4.63288
3227233,3247049,1689.7,476.3,2120.2,1739.1,495.7,2089.8,1737.0,461.8,2057.9,-1,184,-0.87392,-1.9301,-3.73553,4.29456
3223862,3241236,1736.5,485.1,2134.0,1782.2,503.1,2109.8,1782.2,474.5,2082.5,-1,184,-0.0867,-2.01593,-2.95084,3.57477
3223864,3246322,1734.4,479.7,2130.3,1780.5,497.8,2105.7,1780.9,470.1,2079.4,-1,184,-0.19449,-2.20009,-3.00777,3.73161
3218863,3241243,1767.2,532.7,2146.0,1811.4,550.1,2127.0,1814.6,512.0,2091.4,-1,184,0.09136,-1.65424,-3.58827,3.95229
3223859,3241234,1786.3,507.7,2129.8,1832.1,525.8,2111.8,1836.6,492.8,2081.2,-1,184,0.22361,-1.4532,-4.34942,4.59122
3213797,3235912,1680.4,418.0,2147.9,1740.9,441.7,2105.2,1738.9,410.2,2079.2,-1,184,0.25669,-2.74639,-2.68697,3.85076
3213798,3235913,1678.1,418.0,2172.5,1740.8,442.5,2125.5,1738.6,408.1,2098.7,-1,184,0.2781,-2.78986,-2.61779,3.83581
3227223,3246325,1748.5,441.4,2151.0,1792.5,458.7,2126.1,1793.1,433.2,2106.0,-1,184,-0.17536,-2.00106,-3.84137,4.33488
3213852,3235964,1755.7,459.6,2190.8,1795.4,475.2,2167.2,1797.2,441.6,2142.1,-1,184,-0.00539,-1.73646,-2.67492,3.18913
3227221,3246323,1742.2,449.9,2138.2,1787.6,467.7,2113.1,1788.4,443.0,2091.9,-1,184,-0.04364,-1.58668,-4.11341,4.40904
3218856,3241232,1761.6,487.9,2148.8,1805.7,505.3,2127.3,1807.8,474.2,2100.3,-1,184,0.3112,-1.23211,-3.5948,3.81282
3223861,3246319,1752.9,495.4,2109.1,1801.2,514.4,2087.2,1803.1,487.1,2061.6,-1,184,-0.02746,-1.66092,-3.80706,4.15369
3213329,3235445,1635.6,456.1,2105.1,1700.9,481.7,2059.5,1695.4,444.2,2024.5,0,184,-0.00732,-1.70234,-3.59916,3.98146
3213318,3235440,1618.0,428.7,2129.4,1692.3,457.8,2071.7,1685.8,416.3,2035.4,0,184,0.14439,-2.33062,-3.69919,4.37454
3213324,3235448,1631.7,454.6,2082.3,1696.4,480.0,2038.4,1691.0,444.8,2003.7,0,184,0.28286,-1.90961,-3.21058,3.74626
3224619,3247032,1638.2,486.9,2061.7,1696.0,509.6,2025.6,1690.4,476.4,1989.4,0,184,-0.11511,-1.51627,-4.18251,4.45036
3213392,3235510,1612.7,551.1,2038.2,1668.9,573.2,2004.4,1661.2,539.4,1960.9,0,184,-0.65967,-1.99851,-3.82617,4.36678
3213195,3235327,1616.2,494.4,2109.6,1682.9,520.5,2062.2,1675.0,477.3,2019.9,0,184,-0.62564,-2.36909,-3.30106,4.11109
3213327,3235451,1626.1,461.5,2132.6,1695.3,488.5,2080.9,1688.4,445.4,2042.4,0,184,-0.46169,-2.40418,-3.64311,4.38925
3213305,3235424,1618.5,418.8,2180.8,1696.5,449.2,2113.1,1689.9,405.1,2077.9,0,184,-0.5457,-2.60356,-2.82392,3.87954
3213306,3235423,1618.0,455.1,2160.0,1691.5,483.8,2100.6,1683.5,437.1,2060.4,-1,184,-0.33818,-2.57472,-2.55537,3.64327
3213835,3235947,1670.0,434.2,2173.6,1733.3,459.0,2125.9,1730.3,421.3,2095.6,0,184,0.27345,-3.18384,-2.66676,4.16211
3213823,3235938,1688.5,430.2,2193.5,1748.7,453.7,2148.0,1746.7,416.4,2119.5,-1,184,0.04312,-2.81761,-2.32074,3.65057
3213825,3235941,1687.5,431.6,2193.3,1747.8,455.2,2147.7,1745.6,417.1,2119.0,0,184,0.26839,-2.31259,-2.5487,3.45195
3227257,3249617,1726.1,566.8,2023.3,1783.2,589.4,2002.2,1784.5,569.7,1975.5,-1,184,0.54744,-1.85848,-4.23307,4.65538
3221329,3243713,1748.7,594.2,2053.1,1802.5,615.5,2035.3,1805.7,593.1,2005.4,-1,184,0.15678,-0.65603,-3.22792,3.29764
3221332,3243715,1749.8,583.3,2047.0,1804.3,604.8,2028.9,1808.0,582.9,2001.2,-1,184,0.04371,-1.13142,-4.21338,4.36286
3221344,3243726,1728.5,581.1,2006.3,1787.3,604.4,1986.2,1789.0,585.6,1960.3,-1,184,0.02544,-1.0834,-4.49648,4.62523
3221335,3243720,1751.2,584.8,2024.7,1808.1,607.2,2006.9,1811.2,588.1,1980.2,-1,184,0.26277,-1.36884,-3.29652,3.57908
3221331,3243714,1755.3,582.5,2027.3,1811.9,604.9,2009.8,1815.0,585.1,1983.7,-1,184,0.45634,-1.33654,-3.41757,3.69789
3221358,3243738,1735.8,572.0,1989.8,1796.4,595.9,1970.2,1798.0,579.9,1946.7,-1,184,0.35335,-1.39262,-4.40748,4.63575
3221341,3243725,1781.1,596.5,2041.9,1835.9,618.2,2027.7,1840.7,599.0,2000.5,-1,184,0.33744,-0.13865,-2.72737,2.75166
3221340,3243724,1774.4,592.7,2058.6,1827.5,613.7,2043.4,1831.5,591.7,2014.7,-1,184,0.44392,-0.33917,-3.60321,3.64626
3221370,3243747,1753.2,573.0,2075.9,1804.7,593.4,2057.6,1808.2,566.5,2025.9,-1,184,0.14204,-0.25993,-3.05916,3.07347
3221339,3243723,1768.0,593.6,2060.5,1820.9,614.5,2044.7,1825.3,591.8,2015.2,-1,184,0.35423,-0.30937,-3.54196,3.57304
3218736,3241102,1544.3,703.5,2141.8,1610.4,729.4,2092.9,1588.7,688.9,2030.5,-1,184,-0.0809,0.89508,-0.24866,0.93249
3218730,3241095,1581.6,613.8,2148.2,1647.7,639.6,2098.9,1630.9,587.3,2036.7,-1,184,-1.16707,0.34369,-1.52272,1.94906
3214312,3236428,1631.7,658.9,2088.9,1682.2,678.8,2061.3,1670.3,643.1,2007.6,-1,184,-0.52101,-0.31794,-0.21199,0.64612
3227491,3243677,1517.7,601.6,2184.8,1602.4,634.6,2106.2,1573.7,572.0,2036.4,-1,184,0.4658,-0.08605,-4.97627,4.99877
3221338,3242151,1757.9,589.4,2070.4,1809.9,609.9,2053.3,1813.5,585.3,2023.5,-1,184,0.87725,-0.22176,-4.50506,4.59503
3221382,3243760,1744.8,533.3,2113.0,1792.5,552.1,2091.8,1794.2,519.8,2058.5,-1,184,0.39556,-1.91991,-3.08926,3.6587
3223858,3241233,1765.9,514.6,2118.3,1813.0,533.1,2098.6,1816.4,501.8,2068.0,-1,184,0.15694,-1.73739,-3.7265,4.1146
3223857,3241224,1781.7,512.2,2123.3,1828.2,530.6,2105.0,1832.5,498.7,2075.6,-1,184,-0.04376,-1.38061,-4.24086,4.46015
3218849,3241218,1788.5,517.2,2133.3,1833.9,535.2,2116.0,1838.9,500.1,2083.8,-1,184,-0.02376,-1.19962,-3.32405,3.53397
3219714,3241220,1784.3,530.7,2096.8,1833.5,550.1,2079.8,1838.5,520.3,2049.8,-1,184,-0.35354,-1.03288,-4.36337,4.49787
3221369,3243746,1741.1,559.4,2084.8,1791.8,579.4,2064.5,1793.3,550.1,2031.9,-1,184,1.0747,-0.63327,-3.58896,3.79956
3221368,3242154,1759.6,567.7,2069.3,1811.7,588.3,2051.4,1815.2,563.0,2021.7,-1,184,0.27165,-0.93672,-3.26451,3.40708
3221367,3242153,1750.7,556.4,2078.3,1802.0,576.7,2059.0,1805.7,549.8,2028.0,-1,184,-0.26452,-0.70531,-2.53815,2.64757
3221366,3242152,1771.8,555.3,2072.6,1823.6,575.8,2055.4,1827.8,550.0,2026.7,-1,184,0.65037,-1.27069,-4.03391,4.27903
3221381,3243759,1757.8,538.6,2100.0,1806.8,558.0,2080.6,1809.6,528.7,2048.2,-1,184,0.49999,-2.24027,-3.2277,3.96066
3221337,3243722,1785.2,573.9,2092.1,1834.8,593.5,2077.0,1839.9,564.7,2045.4,-1,184,0.42284,-1.27859,-3.91278,4.13805
3223882,3246350,1780.8,551.4,2119.3,1827.6,569.9,2102.7,1832.0,536.4,2068.5,-1,184,-0.71272,-1.46783,-3.46349,3.82862
3217778,3240044,1697.4,640.5,2194.4,1736.5,655.8,2172.2,1738.8,615.5,2131.7,-1,184,-0.31637,-0.16454,-2.00786,2.03928
3221379,3243758,1771.3,455.2,2086.7,1821.9,475.2,2065.3,1824.0,451.9,2043.2,-1,184,0.38593,-1.78775,-3.80952,4.22581
3219716,3241222,1793.8,520.5,2092.8,1843.4,540.2,2076.4,1848.9,510.2,2047.1,-1,184,-0.13663,-0.65161,-4.50557,4.55449
3218859,3241239,1765.5,483.8,2121.5,1812.4,502.3,2100.5,1815.0,474.9,2075.1,-1,184,0.18578,-1.80799,-3.49095,3.93574
3218857,3241237,1774.1,475.9,2119.0,1821.2,494.5,2098.5,1824.0,468.3,2074.4,-1,184,0.18565,-1.80803,-3.49082,3.93564
3218858,3241238,1785.3,471.2,2105.7,1833.8,490.3,2086.3,1836.9,465.5,2062.7,-1,184,0.17761,-1.85877,-3.4405,3.91454
3221378,3243757,1775.0,469.3,2081.8,1826.1,489.4,2061.3,1829.0,466.5,2039.2,-1,184,0.01834,-1.6345,-3.76935,4.10852
3219717,3241223,1789.9,511.1,2108.0,1838.0,530.1,2090.7,1843.1,499.3,2060.9,-1,184,-0.0902,-1.18733,-3.82443,4.00552
3219710,3242147,1820.1,529.2,2109.6,1867.8,548.0,2096.3,1874.9,515.1,2062.3,-1,184,0.30484,-1.94989,-4.28112,4.71412
3217337,3239558,1828.6,549.2,2192.6,1867.4,564.6,2180.4,1878.6,507.4,2132.2,-1,184,0.32358,-2.47936,-2.84428,3.78706
3218853,3241228,1787.2,518.1,2167.2,1829.1,534.6,2149.6,1833.8,493.4,2114.7,-1,184,0.46538,-1.42838,-3.49186,3.80131
3218851,3241226,1805.3,499.9,2138.8,1850.0,517.5,2122.5,1856.0,483.5,2091.6,-1,184,0.26533,-1.56163,-3.0025,3.39471
3219719,3242156,1830.6,524.1,2128.6,1876.2,542.1,2116.0,1883.7,506.4,2081.1,-1,184,0.45323,-2.11534,-3.82528,4.39464
3221402,3243780,1855.3,546.1,2185.7,1894.8,561.7,2176.3,1906.7,507.3,2129.1,-1,184,0.16115,-1.85801,-3.85591,4.28325
3218848,3241217,1799.5,543.5,2183.4,1839.5,559.3,2167.9,1846.8,509.5,2126.0,-1,184,0.21409,-1.60086,-4.24423,4.54115
3221372,3243750,1778.2,483.7,2070.2,1830.4,504.3,2050.7,1833.7,482.2,2028.2,-1,184,0.26082,-2.10669,-3.993,4.52219
3219705,3242149,1776.2,547.0,2071.9,1828.0,567.5,2054.9,1832.1,541.7,2026.3,-1,184,0.77736,-1.21592,-4.05567,4.30479
3221371,3243749,1797.6,509.9,2080.3,1848.5,530.1,2063.9,1853.6,503.2,2036.7,-1,184,0.00017,-0.26194,-3.084,3.0951
3219708,3242145,1808.3,514.7,2062.9,1861.0,535.6,2048.0,1866.8,509.0,2019.5,-1,184,0.13094,-0.40565,-3.73455,3.7588
3218864,3241244,1811.0,496.2,2137.5,1855.9,514.0,2121.6,1862.0,480.6,2091.4,-1,184,0.0977,-1.82904,-3.15061,3.64434
3218852,3241227,1808.1,496.9,2134.8,1853.3,514.8,2118.7,1859.4,481.5,2087.9,-1,184,0.21074,-1.59977,-3.40497,3.76795
3218850,3241225,1803.5,501.6,2137.3,1848.4,519.4,2120.9,1854.4,485.4,2089.8,-1,184,0.14853,-1.50697,-2.94475,3.31128
3223855,3246317,1839.6,511.6,2143.9,1883.6,529.0,2131.6,1891.5,493.0,2097.4,-1,184,0.11604,-2.31427,-3.71457,4.37805
3218861,3241241,1796.0,469.8,2130.2,1841.8,487.8,2111.7,1845.7,460.7,2087.8,-1,184,0.18454,-1.82579,-3.48859,3.94181
3223856,3246318,1828.3,500.8,2147.3,1872.0,518.1,2133.4,1879.8,482.9,2101.2,-1,184,0.01348,-1.66626,-3.52183,3.89614
3213859,3235972,1814.4,457.1,2199.8,1852.8,472.2,2182.3,1857.4,437.5,2157.5,-1,184,-0.18142,-2.24514,-3.34557,4.03317
3218866,3241246,1816.1,473.2,2141.4,1860.6,490.8,2125.1,1866.2,459.0,2098.1,-1,184,0.21437,-1.88361,-3.12824,3.65785
3218865,3241245,1823.5,483.3,2144.7,1867.6,500.7,2129.5,1874.0,467.6,2101.2,-1,184,0.21674,-1.88228,-3.12655,3.65585
3223886,3246353,1729.0,475.2,2170.7,1771.7,491.9,2144.6,1771.2,455.5,2114.8,0,184,-0.12162,-1.68346,-2.42079,2.95111
3223860,3241235,1736.4,499.4,2129.8,1782.5,517.6,2106.2,1783.3,487.1,2077.8,-1,184,-0.20597,-1.74608,-3.92676,4.3024
3223883,3246351,1730.9,479.3,2154.9,1774.5,496.4,2129.8,1774.6,464.1,2102.7,-1,184,-0.21683,-1.69921,-3.364,3.77502
3213834,3235946,1734.5,434.7,2228.5,1784.6,454.3,2192.4,1784.4,415.8,2166.2,-1,184,-0.3405,-2.1841,-2.13266,3.07156
3223885,3246354,1745.4,485.3,2169.0,1787.4,501.8,2145.6,1788.2,467.5,2118.1,-1,184,0.3626,-1.77532,-2.36042,2.97571
3227254,3249614,1738.3,494.7,2174.3,1779.7,511.0,2150.4,1781.4,472.6,2120.8,-1,184,-0.04276,-1.2702,-2.76833,3.04612
3213850,3235962,1746.3,457.5,2220.0,1790.2,474.7,2191.0,1791.0,435.7,2163.8,-1,184,-0.13673,-2.11804,-2.76614,3.48659
3233068,3255166,1839.7,517.8,2280.5,1869.3,529.5,2267.6,1880.3,457.9,2221.8,-1,184,1.10418,-2.7582,-1.64207,3.39459
3233233,3255329,1876.3,556.2,2253.0,1908.5,569.0,2245.7,1921.9,503.5,2197.2,-1,184,0.59564,-2.84551,-1.96953,3.51152
3227261,3235970,1802.7,473.7,2231.4,1837.8,487.5,2213.1,1843.2,440.1,2181.2,-1,184,0.51519,-2.45456,-2.2065,3.3405
3227271,3249629,1830.5,494.2,2244.3,1864.1,507.4,2229.7,1873.3,449.7,2190.4,-1,184,-0.06272,-2.30275,-3.05699,3.82777
3227272,3249630,1847.7,487.2,2264.8,1879.1,499.5,2251.6,1888.5,441.0,2214.3,-1,184,0.42253,-2.56344,-2.53718,3.6314
3227270,3249628,1821.2,517.5,2235.1,1855.7,531.1,2220.5,1865.2,468.7,2175.6,-1,184,0.07237,-2.24126,-2.8973,3.66372
3227273,3249631,1807.4,520.3,2225.9,1842.9,534.3,2210.1,1851.6,474.4,2166.2,-1,184,0.22597,-2.21797,-2.49148,3.34334
3218862,3241242,1769.3,529.2,2148.8,1813.1,546.5,2129.8,1816.0,508.1,2094.6,-1,184,0.06542,-1.38355,-3.52114,3.78377
3213860,3235973,1809.5,470.4,2215.1,1846.3,484.9,2197.5,1851.2,443.2,2168.1,-1,184,0.1635,-1.79826,-2.76361,3.30121
3227274,3241231,1797.2,508.3,2188.8,1836.7,523.9,2171.7,1842.2,479.0,2136.5,-1,184,0.52435,-1.73959,-2.89695,3.41956
3217335,3239556,1804.9,554.1,2178.1,1845.4,570.1,2163.8,1853.5,518.9,2120.3,-1,184,0.09871,-1.32313,-4.10715,4.31615
3213857,3235966,1756.3,463.1,2179.4,1797.1,479.2,2156.1,1798.7,446.4,2132.7,-1,184,0.35997,-1.17612,-3.2314,3.45757
3213853,3235965,1755.2,461.0,2187.4,1795.2,476.7,2163.8,1797.1,443.2,2139.2,-1,184,0.08797,-1.4598,-3.10663,3.43364
3218847,3241216,1803.0,549.1,2178.9,1843.4,565.1,2164.1,1850.9,514.6,2122.0,-1,184,0.19558,-1.26125,-4.19562,4.38545
3217336,3239557,1800.1,559.5,2188.7,1839.5,575.1,2174.0,1847.4,521.8,2130.0,-1,184,0.37434,-1.53961,-3.82698,4.14202
3213855,3235968,1779.8,472.8,2207.7,1817.6,487.6,2187.1,1821.1,446.6,2157.7,-1,184,0.3528,-2.27278,-2.83211,3.6484
3213854,3235967,1776.2,468.4,2206.0,1814.2,483.3,2184.8,1817.0,444.4,2156.8,-1,184,0.35253,-2.27264,-2.83223,3.64838
3213856,3235969,1794.5,465.3,2204.9,1832.5,480.3,2185.6,1836.6,442.0,2157.9,-1,184,0.42509,-2.15227,-2.64705,3.43801
3218854,3241229,1780.7,514.8,2174.4,1821.8,531.0,2155.8,1826.1,489.2,2120.5,-1,184,0.13368,-0.97315,-3.92591,4.04693
3213861,3235974,1751.4,457.2,2249.2,1796.2,474.8,2217.8,1797.9,428.6,2189.1,-1,184,-0.36549,-2.12652,-1.55351,2.65877
3213847,3235959,1754.5,512.6,2253.9,1792.8,527.7,2228.9,1795.0,471.8,2191.4,0,184,-0.2974,-2.35138,-1.47968,2.79409
3227266,3249624,1836.6,514.1,2296.9,1864.5,525.1,2283.5,1874.6,451.2,2239.8,-1,184,1.55244,-2.81768,-1.67803,3.62838
3227262,3249620,1818.8,456.3,2262.1,1850.7,468.8,2244.6,1855.7,418.3,2215.1,-1,184,0.72569,-2.24356,-2.54477,3.4693
3221405,3243783,1881.6,526.8,2228.4,1916.4,540.6,2220.6,1928.6,482.3,2176.3,-1,184,1.09042,-2.31932,-2.80255,3.7977
3221403,3243781,1871.3,521.2,2184.0,1910.9,536.8,2175.2,1921.6,488.3,2135.3,-1,184,0.15057,-2.11134,-3.00886,3.67881
3227275,3249632,1867.1,505.8,2212.8,1903.8,520.3,2202.8,1914.4,467.2,2163.1,-1,184,0.19561,-2.14526,-2.95319,3.65537
3221399,3243777,1888.5,534.3,2152.0,1931.3,551.3,2145.7,1942.3,509.3,2106.7,-1,184,0.36558,-2.55453,-2.76125,3.77938
3223835,3246298,1858.9,557.4,2104.2,1906.8,576.4,2096.1,1917.1,544.5,2061.0,-1,184,0.25694,-1.98655,-3.1628,3.74376
3223837,3246300,1857.4,549.9,2111.2,1904.6,568.6,2102.6,1914.5,534.9,2067.5,-1,184,0.58508,-1.96249,-3.81871,4.33315
3220861,3243250,1841.3,534.3,2099.5,1889.9,553.6,2088.6,1898.9,520.4,2054.4,-1,184,-0.34205,-1.40371,-3.72075,3.99142
3219827,3242261,1900.7,589.4,2103.7,1948.4,608.4,2101.4,1958.4,580.7,2068.7,-1,184,0.54923,-1.82442,-3.47057,3.95917
3221400,3243778,1880.9,522.8,2151.2,1923.9,539.8,2143.7,1934.5,498.7,2105.8,-1,184,0.17248,-2.50659,-2.70482,3.69173
3221401,3243779,1902.7,557.7,2143.7,1946.3,575.0,2140.0,1957.0,536.7,2100.8,-1,184,0.376,-2.09631,-3.33505,3.95708
3221398,3243776,1905.5,549.6,2162.6,1947.0,566.1,2158.8,1958.5,522.3,2116.8,-1,184,0.57973,-2.54165,-2.48603,3.60228
3223840,3246303,1868.6,545.8,2111.7,1915.7,564.5,2104.1,1925.4,530.8,2069.6,-1,184,0.49142,-1.96344,-3.45459,4.00384
3223841,3246304,1870.1,544.0,2112.4,1917.2,562.6,2104.9,1926.6,528.9,2070.5,-1,184,0.59284,-1.99214,-3.45585,4.03273
3219821,3242257,1899.7,606.1,2105.4,1947.1,625.0,2103.7,1957.8,597.0,2068.9,-1,184,1.15937,-2.30771,-3.58548,4.41875
3217876,3240169,1891.1,595.6,2077.5,1941.5,615.7,2074.6,1950.5,592.9,2045.6,-1,184,0.28167,-1.81742,-3.61855,4.05909
3223839,3246302,1854.5,555.6,2123.7,1900.4,573.9,2114.9,1910.9,537.7,2077.0,-1,184,0.58173,-2.29162,-3.66608,4.36234
3219816,3242252,1921.0,599.3,2161.6,1962.4,615.8,2161.5,1974.4,576.7,2120.6,-1,184,0.95134,-1.66143,-2.95459,3.52065
3218868,3241248,1930.2,642.5,2126.8,1975.1,660.4,2129.6,1985.6,635.0,2096.2,-1,184,1.60365,-1.27126,-3.16638,3.77011
3233234,3255330,1893.8,577.6,2181.3,1933.4,593.3,2177.2,1947.1,545.3,2131.4,-1,184,1.39329,-2.41946,-2.02951,3.45166
3217349,3239569,1907.6,637.6,2136.5,1951.6,655.2,2136.7,1962.9,623.6,2098.7,-1,184,2.1158,-1.68353,-3.34725,4.3029
3219711,3242148,1814.8,538.6,2101.0,1863.4,557.8,2087.5,1870.3,526.2,2054.6,-1,184,0.07095,-1.42762,-4.36289,4.59107
3219713,3241219,1796.4,538.1,2096.3,1845.5,557.6,2080.9,1851.3,527.8,2049.1,-1,184,0.09867,-1.8392,-4.44023,4.80708
3219718,3242158,1805.3,549.9,2093.5,1854.7,569.4,2079.5,1861.5,539.1,2047.0,-1,184,-0.01646,-1.42436,-4.36698,4.59343
3219720,3242157,1815.2,533.1,2117.3,1862.1,551.6,2103.6,1868.8,517.7,2069.4,-1,184,0.37032,-2.03456,-3.78878,4.31641
3223833,3246296,1815.4,567.7,2121.9,1861.7,586.0,2109.6,1868.4,551.4,2073.0,-1,184,0.86482,-1.7018,-3.65779,4.12595
3219695,3242140,1825.3,579.2,2071.5,1876.8,599.6,2061.0,1884.0,575.4,2031.2,-1,184,0.26191,-1.53962,-4.16806,4.45104
3219696,3242141,1830.0,580.3,2069.0,1881.8,600.8,2059.0,1889.0,577.1,2029.9,-1,184,0.48203,-1.56428,-4.04471,4.36337
3223832,3246295,1846.5,565.2,2101.5,1894.8,584.4,2092.5,1904.5,553.0,2057.2,-1,184,0.74713,-1.95619,-2.83712,3.5262
